CustomerKey,AddressLine1,CommuteDistance,EmailAddress,FirstName,LastName,Gender,Phone,YearlyIncome,MaritalStatus,GeographyKey,EnglishEducation,EnglishOccupation,TotalChildren
11165,3376 Bank Way,1-2 Miles,jocelyn18@adventure-works.com,Jocelyn,Alexander,F,354-555-0134,"$60,000.00 ",M,348,Partial College,Skilled Manual,0
11166,6993 Whyte Park Ave.,0-1 Miles,ashley18@adventure-works.com,Ashley,Martinez,F,131-555-0194,"$70,000.00 ",S,631,Partial College,Skilled Manual,0
11167,9183 Via Del Sol,0-1 Miles,jasmine43@adventure-works.com,Jasmine,Barnes,F,178-555-0156,"$80,000.00 ",S,618,Bachelors,Management,0
11168,38 Shangri-la Rd.,0-1 Miles,david83@adventure-works.com,David,Rodriguez,M,730-555-0128,"$80,000.00 ",S,348,Bachelors,Management,0
11169,1841 Blackwood Drive,0-1 Miles,bryce8@adventure-works.com,Bryce,Richardson,M,178-555-0176,"$90,000.00 ",M,312,Bachelors,Management,4
11170,6281 Edward Ave,0-1 Miles,carol5@adventure-works.com,Carol,Howard,F,845-555-0127,"$90,000.00 ",M,612,Bachelors,Management,4
11171,3731 Chinquapin Ct,1-2 Miles,jonathan43@adventure-works.com,Jonathan,Hill,M,134-555-0196,"$100,000.00 ",S,385,Bachelors,Management,1
11172,5621 Arcadia Pl.,1-2 Miles,gabrielle58@adventure-works.com,Gabrielle,Adams,F,403-555-0152,"$100,000.00 ",M,626,Bachelors,Management,1
11173,5636 Mt. Whitney Dr.,0-1 Miles,sarah13@adventure-works.com,Sarah,Thomas,F,868-555-0188,"$110,000.00 ",S,552,Graduate Degree,Management,0
11174,1318 Lasalle Street,2-5 Miles,nicholas19@adventure-works.com,Nicholas,Robinson,M,949-555-0138,"$110,000.00 ",M,338,Graduate Degree,Management,0
11175,6943 Patterson Blvd.,5-10 Miles,luis24@adventure-works.com,Luis,Wang,M,418-555-0127,"$70,000.00 ",S,300,Partial College,Skilled Manual,0
11176,5753 Megan Dr.,1-2 Miles,mason25@adventure-works.com,Mason,Roberts,M,539-555-0162,"$90,000.00 ",M,50,Bachelors,Management,4
11177,3991 Rambling Rose Drive,5-10 Miles,jose6@adventure-works.com,Jose,Flores,M,157-555-0182,"$110,000.00 ",M,359,Graduate Degree,Management,2
11178,8927 Daylight Place,1-2 Miles,nathan55@adventure-works.com,Nathan,Johnson,M,117-555-0182,"$100,000.00 ",M,334,Graduate Degree,Management,2
11179,5556 Riverland Dr.,5-10 Miles,molly18@adventure-works.com,Molly,Rodriguez,F,135-555-0185,"$120,000.00 ",M,300,Graduate Degree,Management,2
11180,3531 Brookview Drive,0-1 Miles,april18@adventure-works.com,April,Anand,F,702-555-0144,"$160,000.00 ",M,307,Bachelors,Management,1
11181,1085 Greenbelt Way,0-1 Miles,devin13@adventure-works.com,Devin,Martin,M,735-555-0197,"$170,000.00 ",M,338,Graduate Degree,Management,2
11182,6968 Mildred Ln.,10+ Miles,stephanie19@adventure-works.com,Stephanie,Torres,F,567-555-0176,"$70,000.00 ",S,638,Bachelors,Management,4
11183,7502 Contuti Avenue,10+ Miles,jasmine19@adventure-works.com,Jasmine,Lee,F,147-555-0199,"$70,000.00 ",S,368,Bachelors,Management,4
11184,5872 L St.,10+ Miles,meghan3@adventure-works.com,Meghan,Hernandez,F,967-555-0188,"$70,000.00 ",S,311,Bachelors,Management,4
11185,8834 San Jose Ave.,10+ Miles,ashley31@adventure-works.com,Ashley,Henderson,F,173-555-0121,"$70,000.00 ",S,53,Bachelors,Management,4
11186,4815 Paraiso Ct.,10+ Miles,sarah25@adventure-works.com,Sarah,Price,F,180-555-0133,"$70,000.00 ",S,352,Bachelors,Management,4
11187,2429 Longview Road,10+ Miles,jennifer63@adventure-works.com,Jennifer,Cooper,F,857-555-0111,"$60,000.00 ",M,612,Graduate Degree,Management,4
11188,6542 Stonewood Drive,1-2 Miles,catherine16@adventure-works.com,Catherine,Morris,F,795-555-0117,"$60,000.00 ",M,361,Graduate Degree,Management,4
11189,7502 Contuti Avenue,10+ Miles,lawrence14@adventure-works.com,Lawrence,Blanco,M,656-555-0171,"$60,000.00 ",S,609,Graduate Degree,Management,4
11190,2995 Youngsdale Dr.,10+ Miles,carson17@adventure-works.com,Carson,Bryant,M,240-555-0142,"$70,000.00 ",M,300,Bachelors,Management,5
11191,1769 Lislin Ct,10+ Miles,kristi39@adventure-works.com,Kristi,Perez,F,123-555-0181,"$70,000.00 ",S,310,Bachelors,Management,5
11192,673 Old Mountain View Dr.,2-5 Miles,james79@adventure-works.com,James,Brown,M,725-555-0117,"$60,000.00 ",M,637,Bachelors,Management,4
11193,5941 Gill Dr.,2-5 Miles,ian72@adventure-works.com,Ian,Gray,M,596-555-0190,"$60,000.00 ",M,553,Bachelors,Management,4
11194,872 Mark Twain Dr,2-5 Miles,jacqueline0@adventure-works.com,Jacqueline,Price,F,266-555-0112,"$60,000.00 ",M,352,Bachelors,Management,4
11195,8411 Mt. Olivet Place,10+ Miles,megan55@adventure-works.com,Megan,Henderson,F,560-555-0150,"$60,000.00 ",M,635,Bachelors,Management,5
11196,2499 Greendell Pl,10+ Miles,alfredo10@adventure-works.com,Alfredo,Romero,M,342-555-0110,"$60,000.00 ",M,536,Bachelors,Management,5
11197,1883 Green View Court,1-2 Miles,andrea18@adventure-works.com,Andrea,Morris,F,715-555-0178,"$70,000.00 ",M,637,Bachelors,Management,3
11198,5192 Dumbarton Drive,10+ Miles,brooke3@adventure-works.com,Brooke,Sanders,F,215-555-0156,"$70,000.00 ",S,368,Bachelors,Management,4
11199,8948 Chinquapin Court,10+ Miles,jacqueline1@adventure-works.com,Jacqueline,Bennett,F,413-555-0174,"$70,000.00 ",M,302,Bachelors,Management,4
11200,7239 Nicholas Drive,1-2 Miles,jason18@adventure-works.com,Jason,Griffin,M,232-555-0160,"$70,000.00 ",M,69,Bachelors,Management,4
11201,3984 San Francisco,10+ Miles,amanda37@adventure-works.com,Amanda,Foster,F,505-555-0159,"$70,000.00 ",M,369,Bachelors,Management,4
11202,2079 Wellington Ct,1-2 Miles,alexia0@adventure-works.com,Alexia,Price,F,552-555-0118,"$80,000.00 ",M,334,Bachelors,Management,5
11203,3682 Diablo View Road,10+ Miles,luis21@adventure-works.com,Luis,Diaz,M,171-555-0126,"$40,000.00 ",M,60,High School,Professional,2
11204,6965 Appalachian Drive,2-5 Miles,destiny33@adventure-works.com,Destiny,Rivera,F,743-555-0111,"$40,000.00 ",M,536,High School,Professional,2
11205,8330 Glenside Court,10+ Miles,abby13@adventure-works.com,Abby,Fernandez,F,134-555-0119,"$40,000.00 ",M,612,High School,Professional,2
11206,9410 Ferry St.,10+ Miles,blake60@adventure-works.com,Blake,Flores,M,975-555-0163,"$60,000.00 ",M,626,Partial College,Professional,2
11207,2346 Wren Ave,10+ Miles,danielle12@adventure-works.com,Danielle,Cox,F,396-555-0158,"$60,000.00 ",S,635,Partial College,Professional,2
11208,1413 Bridgeview St,10+ Miles,maria4@adventure-works.com,Maria,Reed,F,156-555-0163,"$60,000.00 ",M,325,Bachelors,Management,2
11209,3515 Sutton Circle,10+ Miles,allison21@adventure-works.com,Allison,Evans,F,988-555-0151,"$60,000.00 ",M,336,Bachelors,Management,2
11210,1039 Adelaide St.,10+ Miles,edward50@adventure-works.com,Edward,Wood,M,229-555-0114,"$70,000.00 ",M,383,Partial College,Professional,4
11211,9256 Village Oaks Dr.,2-5 Miles,samantha42@adventure-works.com,Samantha,Russell,F,547-555-0121,"$40,000.00 ",M,50,High School,Professional,2
11212,3562 East Ave.,2-5 Miles,chloe4@adventure-works.com,Chloe,Campbell,F,205-555-0169,"$40,000.00 ",M,53,High School,Professional,2
11213,5514 Grant Street,10+ Miles,stephanie11@adventure-works.com,Stephanie,Murphy,F,293-555-0151,"$60,000.00 ",S,614,Partial College,Professional,2
11214,2719 Little Dr,10+ Miles,charles9@adventure-works.com,Charles,Miller,M,389-555-0115,"$60,000.00 ",S,545,Partial College,Professional,2
11215,3114 Arlington Way,10+ Miles,ana7@adventure-works.com,Ana,Perry,F,446-555-0134,"$40,000.00 ",M,62,Partial High School,Skilled Manual,2
11216,8328 San Francisco,10+ Miles,jasmine32@adventure-works.com,Jasmine,Torres,F,939-555-0130,"$60,000.00 ",S,547,Partial College,Professional,2
11217,6592 Bent Tree Lane,10+ Miles,natalie58@adventure-works.com,Natalie,Adams,F,300-555-0150,"$60,000.00 ",S,547,Partial College,Professional,2
11218,3964 Stony Hill Circle,2-5 Miles,olivia4@adventure-works.com,Olivia,Brown,F,414-555-0147,"$60,000.00 ",S,642,Partial College,Professional,2
11219,6871 Bel Air Dr.,10+ Miles,charles69@adventure-works.com,Charles,Cook,M,755-555-0111,"$60,000.00 ",M,553,High School,Professional,2
11220,9142 All Ways Drive,10+ Miles,erica5@adventure-works.com,Erica,Huang,F,618-555-0157,"$60,000.00 ",M,310,Partial College,Professional,2
11221,9714 Nicholas Drive,1-2 Miles,nathan3@adventure-works.com,Nathan,Perry,M,271-555-0191,"$70,000.00 ",M,334,Partial College,Professional,4
11222,4999 Corte Segunda,1-2 Miles,alexandra11@adventure-works.com,Alexandra,Rivera,F,488-555-0143,"$80,000.00 ",M,369,Bachelors,Management,3
11223,5045 Vancouver Way,2-5 Miles,hailey30@adventure-works.com,Hailey,Patterson,F,480-555-0126,"$70,000.00 ",S,52,High School,Professional,2
11224,6404 Del Mar Ave,10+ Miles,tiffany3@adventure-works.com,Tiffany,Li,F,197-555-0118,"$70,000.00 ",S,612,High School,Professional,2
11225,5927 Seaview Avenue,10+ Miles,madison22@adventure-works.com,Madison,Lee,F,471-555-0142,"$60,000.00 ",M,635,Partial College,Professional,2
11226,5252 Santa Fe,2-5 Miles,sydney26@adventure-works.com,Sydney,Ross,F,219-555-0146,"$60,000.00 ",M,552,Partial College,Professional,2
11227,9022 Estudillo Street,10+ Miles,marshall35@adventure-works.com,Marshall,Chavez,M,712-555-0116,"$60,000.00 ",S,310,Partial College,Professional,2
11228,7681 Willow Pass Road,10+ Miles,ashley3@adventure-works.com,Ashley,Jones,F,996-555-0169,"$60,000.00 ",M,316,Partial College,Professional,2
11229,6898 Shaw Rd.,10+ Miles,adrian21@adventure-works.com,Adrian,Stewart,M,812-555-0122,"$70,000.00 ",S,355,Partial College,Professional,4
11230,6345 Ridge Circle,2-5 Miles,amber4@adventure-works.com,Amber,Turner,F,155-555-0131,"$70,000.00 ",M,369,Partial College,Professional,4
11231,3951 Calle Verde Drive,10+ Miles,dennis1@adventure-works.com,Dennis,Zhang,M,710-555-0134,"$60,000.00 ",M,611,High School,Professional,2
11232,2828 Rogers Ave.,2-5 Miles,hailey38@adventure-works.com,Hailey,Bryant,F,156-555-0195,"$60,000.00 ",M,616,High School,Professional,3
11233,5897 Scottsdale Rd.,10+ Miles,todd5@adventure-works.com,Todd,Li,M,680-555-0147,"$70,000.00 ",M,299,Partial College,Professional,4
11234,7221 Peachwillow Street,10+ Miles,anna46@adventure-works.com,Anna,Griffin,F,965-555-0146,"$70,000.00 ",S,337,Partial College,Professional,4
11235,2585 La Salle Ct.,10+ Miles,angel24@adventure-works.com,Angel,Stewart,M,540-555-0122,"$70,000.00 ",M,607,Partial College,Professional,4
11236,8811 The Trees Dr.,10+ Miles,jeremy29@adventure-works.com,Jeremy,Butler,M,980-555-0117,"$70,000.00 ",S,609,Partial College,Professional,5
11237,Welt Platz 6,0-1 Miles,clarence36@adventure-works.com,Clarence,Anand,M,1 (11) 500 555-0191,"$130,000.00 ",S,161,Bachelors,Management,2
11238,1119 Elderwood Dr.,0-1 Miles,mayra9@adventure-works.com,Mayra,Prasad,F,1 (11) 500 555-0116,"$130,000.00 ",S,232,Bachelors,Management,2
11239,8154 Pheasant Circle,5-10 Miles,latoya18@adventure-works.com,Latoya,Goel,F,1 (11) 500 555-0149,"$130,000.00 ",M,249,Partial College,Professional,2
11240,76 Woodcrest Dr.,5-10 Miles,anne4@adventure-works.com,Anne,Hernandez,F,1 (11) 500 555-0119,"$160,000.00 ",M,273,Partial College,Professional,2
11241,"102, rue de Berri",5-10 Miles,lisa24@adventure-works.com,Lisa,Cai,F,1 (11) 500 555-0125,"$100,000.00 ",S,211,Partial College,Professional,2
11242,Midi-Couleurs,5-10 Miles,larry9@adventure-works.com,Larry,Munoz,M,1 (11) 500 555-0193,"$110,000.00 ",M,209,Partial College,Professional,2
11243,4086 Emmons Canyon Lane,0-1 Miles,robin2@adventure-works.com,Robin,Alvarez,F,1 (11) 500 555-0198,"$150,000.00 ",M,237,Partial College,Professional,2
11244,7140 Camelback Road,0-1 Miles,alexis28@adventure-works.com,Alexis,Coleman,F,1 (11) 500 555-0115,"$170,000.00 ",S,267,Bachelors,Management,2
11245,Roßstr 9928,5-10 Miles,ricky15@adventure-works.com,Ricky,Vazquez,M,1 (11) 500 555-0147,"$120,000.00 ",M,132,High School,Professional,3
11246,Alderstr 7690,5-10 Miles,latasha21@adventure-works.com,Latasha,Rubio,F,1 (11) 500 555-0178,"$120,000.00 ",M,147,High School,Professional,3
11247,6516 Beauer Lane,0-1 Miles,claudia7@adventure-works.com,Claudia,Zhou,F,1 (11) 500 555-0116,"$130,000.00 ",S,242,Partial College,Professional,3
11248,"88, avenue des Champs-Elysées",10+ Miles,tristan19@adventure-works.com,Tristan,Alexander,M,1 (11) 500 555-0124,"$110,000.00 ",M,223,Partial College,Professional,3
11249,Essener Straße 123,0-1 Miles,cindy3@adventure-works.com,Cindy,Patel,F,1 (11) 500 555-0149,"$130,000.00 ",M,178,Partial College,Professional,3
11250,4185 Keywood Ct.,5-10 Miles,shannon4@adventure-works.com,Shannon,Liu,F,1 (11) 500 555-0119,"$170,000.00 ",M,276,High School,Professional,3
11251,9245 Dantley Way,5-10 Miles,xavier51@adventure-works.com,Xavier,Long,M,243-555-0114,"$30,000.00 ",S,50,High School,Professional,4
11252,504 O St.,2-5 Miles,nicholas16@adventure-works.com,Nicholas,Thompson,M,377-555-0147,"$90,000.00 ",S,335,Graduate Degree,Management,3
11253,5703 Donald Dr.,1-2 Miles,josé54@adventure-works.com,José,Hernandez,M,712-555-0130,"$60,000.00 ",M,69,Graduate Degree,Management,2
11254,9430 Versailles Pl,5-10 Miles,johnathan5@adventure-works.com,Johnathan,Vance,M,494-555-0166,"$70,000.00 ",M,612,Graduate Degree,Management,4
11255,6083 San Jose,5-10 Miles,colin8@adventure-works.com,Colin,Lin,M,599-555-0132,"$70,000.00 ",M,612,Graduate Degree,Management,4
11256,7496 Deerfield Dr.,5-10 Miles,katelyn42@adventure-works.com,Katelyn,Hernandez,F,249-555-0116,"$70,000.00 ",M,626,Graduate Degree,Management,4
11257,4076 Northwood Dr,2-5 Miles,jacqueline9@adventure-works.com,Jacqueline,Powell,F,796-555-0111,"$120,000.00 ",S,345,Graduate Degree,Management,1
11258,2707 Virgil Street,2-5 Miles,xavier26@adventure-works.com,Xavier,Hill,M,559-555-0149,"$120,000.00 ",M,352,Graduate Degree,Management,1
11259,3623 Barquentine Court,2-5 Miles,victoria24@adventure-works.com,Victoria,Stewart,F,230-555-0139,"$100,000.00 ",M,548,Partial College,Professional,4
11260,7085 Solano Drive,2-5 Miles,katelyn1@adventure-works.com,Katelyn,Kelly,F,507-555-0132,"$110,000.00 ",M,302,Bachelors,Management,2
11261,2868 Central Avenue,0-1 Miles,stephanie52@adventure-works.com,Stephanie,Collins,F,209-555-0173,"$130,000.00 ",M,359,Graduate Degree,Management,1
11262,7959 Mt. Wilson Way,0-1 Miles,jennifer88@adventure-works.com,Jennifer,Simmons,F,148-555-0115,"$80,000.00 ",M,60,Bachelors,Management,4
11263,3063 Blue Jay Drive,2-5 Miles,trinity9@adventure-works.com,Trinity,Richardson,F,111-555-0116,"$90,000.00 ",M,612,Partial College,Professional,5
11264,5137 Pheasant Court,0-1 Miles,eduardo13@adventure-works.com,Eduardo,Martin,M,342-555-0195,"$90,000.00 ",S,618,Partial College,Professional,5
11265,2253 Firestone Dr.,0-1 Miles,elizabeth7@adventure-works.com,Elizabeth,Jones,F,941-555-0110,"$90,000.00 ",M,623,Partial College,Professional,5
11266,7396 Stratton Circle,5-10 Miles,taylor14@adventure-works.com,Taylor,Howard,F,162-555-0131,"$90,000.00 ",S,632,Partial College,Professional,0
11267,2075 Browse Ct,2-5 Miles,david55@adventure-works.com,David,Diaz,M,613-555-0119,"$120,000.00 ",S,302,Partial College,Professional,4
11268,3050 Monte Cresta Avenue,1-2 Miles,katelyn33@adventure-works.com,Katelyn,Carter,F,103-555-0195,"$130,000.00 ",M,312,Graduate Degree,Management,2
11269,5376 Sahara Drive,0-1 Miles,ryan19@adventure-works.com,Ryan,Foster,M,961-555-0133,"$130,000.00 ",M,314,Graduate Degree,Management,2
11270,5461 Camino Verde Ct.,0-1 Miles,robert82@adventure-works.com,Robert,Lee,M,447-555-0174,"$130,000.00 ",M,334,Graduate Degree,Management,2
11271,6683 Carrick Ct,1-2 Miles,danielle23@adventure-works.com,Danielle,Reed,F,136-555-0114,"$150,000.00 ",S,360,Bachelors,Management,2
11272,4357 Tosca Way,5-10 Miles,lauren35@adventure-works.com,Lauren,Martinez,F,977-555-0117,"$70,000.00 ",S,300,Partial College,Professional,4
11273,7064 Cypress Ave,10+ Miles,nathan26@adventure-works.com,Nathan,Lal,M,147-555-0121,"$90,000.00 ",M,331,Partial College,Professional,2
11274,5617 Landing Dr,5-10 Miles,kyle11@adventure-works.com,Kyle,Foster,M,846-555-0126,"$50,000.00 ",M,609,Graduate Degree,Management,2
11275,1440 Willow Pass Dr.,0-1 Miles,jenny40@adventure-works.com,Jenny,Rai,F,780-555-0119,"$80,000.00 ",M,310,Graduate Degree,Management,4
11276,1480 Shoenic,2-5 Miles,nancy7@adventure-works.com,Nancy,Chapman,F,909-555-0129,"$80,000.00 ",M,49,Partial College,Professional,4
11277,3400 Folson Drive,0-1 Miles,charles15@adventure-works.com,Charles,Jackson,M,194-555-0175,"$80,000.00 ",M,62,Partial College,Professional,4
11278,8772 Rock Creek Way,10+ Miles,jonathan35@adventure-works.com,Jonathan,Phillips,M,967-555-0176,"$90,000.00 ",S,614,Partial College,Professional,0
11279,9187 Vista Del Sol,10+ Miles,amanda3@adventure-works.com,Amanda,Cook,F,252-555-0177,"$90,000.00 ",M,616,Partial College,Professional,0
11280,5271 Sierra Road,10+ Miles,robert45@adventure-works.com,Robert,Collins,M,966-555-0171,"$90,000.00 ",M,626,Partial College,Professional,0
11281,40 Ellis St.,5-10 Miles,megan53@adventure-works.com,Megan,Barnes,F,807-555-0156,"$110,000.00 ",S,301,Bachelors,Management,4
11282,5205 Coralie Drive,1-2 Miles,christian46@adventure-works.com,Christian,Thomas,M,692-555-0172,"$90,000.00 ",M,612,Partial College,Professional,5
11283,4593 Mendouno Dr.,1-2 Miles,arturo33@adventure-works.com,Arturo,Lal,M,638-555-0164,"$110,000.00 ",M,299,Bachelors,Management,1
11284,9007 S Royal Links Circle,1-2 Miles,theresa12@adventure-works.com,Theresa,Serrano,F,777-555-0162,"$110,000.00 ",M,307,Bachelors,Management,1
11285,7655 Greer Ave,2-5 Miles,jeremy2@adventure-works.com,Jeremy,Anderson,M,940-555-0176,"$120,000.00 ",M,322,Partial College,Professional,1
11286,4079 Redbird Lane,2-5 Miles,hunter16@adventure-works.com,Hunter,Griffin,M,410-555-0148,"$170,000.00 ",M,374,Graduate Degree,Management,0
11287,3268 Hazelwood Lane,5-10 Miles,henry16@adventure-works.com,Henry,Garcia,M,282-555-0185,"$70,000.00 ",M,49,Partial College,Professional,5
11288,7062 Starflower Drive,2-5 Miles,cindy19@adventure-works.com,Cindy,Sanchez,F,198-555-0118,"$110,000.00 ",M,301,Bachelors,Management,1
11289,8603 Elmhurst Lane,0-1 Miles,maria53@adventure-works.com,Maria,Carter,F,239-555-0158,"$130,000.00 ",M,315,Bachelors,Management,1
11290,8869 Climbing Vine Court,2-5 Miles,katelyn26@adventure-works.com,Katelyn,Sanchez,F,395-555-0150,"$130,000.00 ",M,334,Bachelors,Management,1
11291,232 Pinnacle Drive,2-5 Miles,jenna19@adventure-works.com,Jenna,Wright,F,118-555-0191,"$130,000.00 ",M,335,Bachelors,Management,1
11292,4361 Loftus Road,0-1 Miles,seth42@adventure-works.com,Seth,Phillips,M,980-555-0196,"$150,000.00 ",S,361,Partial College,Professional,1
11293,3177 Dover Way,1-2 Miles,luke28@adventure-works.com,Luke,Long,M,786-555-0117,"$60,000.00 ",S,632,High School,Professional,2
11294,4381 Amazonas,1-2 Miles,dalton18@adventure-works.com,Dalton,Clark,M,388-555-0195,"$60,000.00 ",M,618,High School,Professional,2
11295,8827 Ward Court,5-10 Miles,taylor67@adventure-works.com,Taylor,Lewis,F,291-555-0174,"$80,000.00 ",S,311,Partial High School,Skilled Manual,2
11296,6203 Laurel Drive,5-10 Miles,haley10@adventure-works.com,Haley,Richardson,F,620-555-0129,"$50,000.00 ",S,616,Graduate Degree,Management,2
11297,5562 Galindo Street,5-10 Miles,noah2@adventure-works.com,Noah,Coleman,M,847-555-0167,"$70,000.00 ",S,301,Graduate Degree,Management,4
11298,3560 River Rock Lane,1-2 Miles,jon46@adventure-works.com,Jon,Luo,M,127-555-0189,"$70,000.00 ",M,307,Graduate Degree,Management,4
11299,8547 Catherine Way,1-2 Miles,orlando14@adventure-works.com,Orlando,Vazquez,M,757-555-0143,"$70,000.00 ",M,301,Graduate Degree,Management,4
11300,7633 Greenhills Circle,1-2 Miles,fernando47@adventure-works.com,Fernando,Barnes,M,469-555-0125,"$80,000.00 ",M,54,Partial College,Professional,5
11301,1217 Mariposa,5-10 Miles,cameron38@adventure-works.com,Cameron,Rodriguez,M,727-555-0119,"$80,000.00 ",M,607,Partial College,Professional,5
11302,2396 Mink Court,1-2 Miles,spencer22@adventure-works.com,Spencer,Russell,M,834-555-0131,"$90,000.00 ",S,539,High School,Professional,4
11303,3128 Ramsey Circle,1-2 Miles,julia72@adventure-works.com,Julia,Coleman,F,907-555-0170,"$90,000.00 ",S,614,High School,Professional,4
11304,6179 Mt. Hamilton Dr.,5-10 Miles,julia38@adventure-works.com,Julia,Garcia,F,923-555-0183,"$100,000.00 ",M,547,Partial College,Professional,0
11305,7118 Elliott Dr.,2-5 Miles,sean31@adventure-works.com,Sean,Evans,M,791-555-0174,"$110,000.00 ",M,307,Partial College,Professional,3
11306,6105 Brownstone Rd,2-5 Miles,micah19@adventure-works.com,Micah,Zhou,M,497-555-0185,"$110,000.00 ",M,312,Partial College,Professional,3
11307,4343 Cook Street,5-10 Miles,hunter53@adventure-works.com,Hunter,Rodriguez,M,996-555-0142,"$80,000.00 ",M,314,Partial High School,Skilled Manual,2
11308,7122 Athene Dr.,1-2 Miles,ian57@adventure-works.com,Ian,Gonzales,M,904-555-0153,"$60,000.00 ",M,546,High School,Professional,2
11309,4426 Tanager Road,5-10 Miles,victoria20@adventure-works.com,Victoria,Lewis,F,586-555-0191,"$60,000.00 ",S,536,High School,Professional,2
11310,7541 Black Point Pl,5-10 Miles,erin7@adventure-works.com,Erin,Sanders,F,233-555-0160,"$70,000.00 ",S,360,Graduate Degree,Management,3
11311,8619 Parkside Dr.,1-2 Miles,gabrielle63@adventure-works.com,Gabrielle,Lopez,F,783-555-0174,"$70,000.00 ",S,626,Graduate Degree,Management,3
11312,7375 Kipling Court,5-10 Miles,sara10@adventure-works.com,Sara,Richardson,F,296-555-0174,"$70,000.00 ",S,626,Graduate Degree,Management,3
11313,4697 Yosemite Dr.,5-10 Miles,trevor6@adventure-works.com,Trevor,Jenkins,M,120-555-0129,"$70,000.00 ",S,632,Graduate Degree,Management,3
11314,8439 Rio Grande Drive,1-2 Miles,mya13@adventure-works.com,Mya,Flores,F,522-555-0140,"$70,000.00 ",S,618,Graduate Degree,Management,3
